,ID,innings,total_run,Venue,batter1,batter2,batter3,batter4,batter5,bowler1,bowler2,bowler3,bowler4
612,1136568,1,40,M.Chinnaswamy Stadium,CH Gayle,TM Dilshan,V Kohli,SS Tiwary,NA,MM Patel,RP Singh,SL Malinga,NA
613,1136568,2,32,M.Chinnaswamy Stadium,HH Gibbs,SR Tendulkar,RG Sharma,KD Karthik,AT Rayudu,Z Khan,R Vinay Kumar,HV Patel,NA
614,1136567,1,50,Rajiv Gandhi International Stadium,G Gambhir,BB McCullum,NA,NA,NA,SB Jakati,BW Hilfenhaus,R Ashwin,NA
615,1136567,2,51,Rajiv Gandhi International Stadium,MEK Hussey,M Vijay,NA,NA,NA,M de Lange,L Balaji,SP Narine,JH Kallis
616,1136566,1,47,Sawai Mansingh Stadium,Mandeep Singh,SE Marsh,N Saini,DJ Hussey,NA,IK Pathan,Y Venugopal Rao,M Morkel,VR Aaron
617,1136566,2,37,Sawai Mansingh Stadium,DA Warner,V Sehwag,Y Venugopal Rao,DPMD Jayawardene,"LRPL Taylor'
 'NV Ojha",P Kumar,Azhar Mahmood,P Awana,NA
618,1136565,1,32,MA Chidambaram Stadium,G Gambhir,BB McCullum,JH Kallis,MK Tiwary,NA,MM Patel,RP Singh,SL Malinga,NA
619,1136565,2,26,MA Chidambaram Stadium,HH Gibbs,SR Tendulkar,NA,NA,NA,L Balaji,Shakib Al Hasan,SP Narine,Iqbal Abdulla
620,1136564,1,25,Rajiv Gandhi International Stadium,M Vijay,MEK Hussey,SK Raina,MS Dhoni,NA,P Kumar,RJ Harris,Azhar Mahmood,NA
621,1136564,2,43,Rajiv Gandhi International Stadium,AC Gilchrist,Mandeep Singh,NA,NA,NA,BW Hilfenhaus,JA Morkel,R Ashwin,NA
622,1136563,1,42,Eden Gardens,CH Gayle,TM Dilshan,V Kohli,NA,NA,IK Pathan,UT Yadav,VR Aaron,AD Russell
623,1136563,2,51,Eden Gardens,UBT Chand,DA Warner,Y Venugopal Rao,DPMD Jayawardene,NA,TM Dilshan,Z Khan,R Vinay Kumar,HV Patel
624,1136562,1,41,Punjab Cricket Association IS Bindra Stadium,R Dravid,AM Rahane,SR Watson,NA,NA,JP Duminy,DW Steyn,MS Gony,V Pratap Singh
625,1136562,2,58,Punjab Cricket Association IS Bindra Stadium,PA Reddy,S Dhawan,NA,NA,NA,A Chandila,SR Watson,SW Tait,J Botha
626,1136561,1,20,Wankhede Stadium,AC Gilchrist,Mandeep Singh,PC Valthaty,DJ Hussey,"SD Chitnis'
 'Azhar Mahmood",M Morkel,UT Yadav,NA,NA
627,1136561,2,44,Wankhede Stadium,UBT Chand,DA Warner,NA,NA,NA,P Kumar,RJ Harris,P Awana,NA
628,1082650,1,27,"Rajiv Gandhi International Stadium, Uppal",BB McCullum,G Gambhir,JH Kallis,NA,NA,A Nehra,AG Murtaza,WD Parnell,B Kumar
629,1082650,2,40,"Rajiv Gandhi International Stadium, Uppal",RV Uthappa,JD Ryder,MJ Clarke,NA,NA,L Balaji,Shakib Al Hasan,Iqbal Abdulla,SP Narine
630,1082649,1,23,M Chinnaswamy Stadium,S Dhawan,PA Reddy,KC Sangakkara,CL White,JP Duminy,Z Khan,R Vinay Kumar,P Parameswaran,M Muralitharan
631,1082649,2,40,M Chinnaswamy Stadium,CH Gayle,TM Dilshan,V Kohli,SS Tiwary,NA,DW Steyn,MS Gony,NA,NA
632,1082648,1,31,M Chinnaswamy Stadium,R Dravid,AM Rahane,SR Watson,STR Binny,NA,RP Singh,DS Kulkarni,SL Malinga,NA
633,1082648,2,44,M Chinnaswamy Stadium,SR Tendulkar,DR Smith,NA,NA,NA,A Chandila,SR Watson,SW Tait,GB Hogg
634,1082647,1,48,Wankhede Stadium,BB McCullum,G Gambhir,NA,NA,NA,IK Pathan,UT Yadav,M Morkel,VR Aaron
635,1082647,2,49,Wankhede Stadium,DA Warner,V Sehwag,DPMD Jayawardene,NV Ojha,NA,L Balaji,Shakib Al Hasan,JH Kallis,SP Narine
636,1082646,1,30,Feroz Shah Kotla,M Vijay,MEK Hussey,SK Raina,S Badrinath,NA,Harbhajan Singh,DS Kulkarni,RP Singh,SL Malinga
637,1082646,2,54,Feroz Shah Kotla,SR Tendulkar,DR Smith,RG Sharma,NA,NA,SB Jakati,BW Hilfenhaus,R Ashwin,NA
638,1082645,1,52,Maharashtra Cricket Association Stadium,M Vijay,MEK Hussey,NA,NA,NA,Sunny Gupta,UT Yadav,AD Russell,VR Aaron
639,1082645,2,46,Maharashtra Cricket Association Stadium,DPMD Jayawardene,DA Warner,V Sehwag,LRPL Taylor,NA,BW Hilfenhaus,JA Morkel,NA,NA
640,1082644,1,54,Eden Gardens,MEK Hussey,M Vijay,NA,NA,NA,B Lee,Shakib Al Hasan,SP Narine,NA
641,1082644,2,56,Eden Gardens,MS Bisla,G Gambhir,JH Kallis,NA,NA,BW Hilfenhaus,JA Morkel,R Ashwin,NA
642,1082643,1,45,Green Park,UBT Chand,DPMD Jayawardene,DA Warner,MC Juneja,NA,B Lee,JH Kallis,L Balaji,SP Narine
643,1082643,2,46,Green Park,MS Bisla,G Gambhir,JH Kallis,NA,NA,IK Pathan,A Nehra,UT Yadav,NA
644,1082642,1,31,Feroz Shah Kotla,CH Gayle,TM Dilshan,V Kohli,MA Agarwal,NA,MG Johnson,MM Patel,JJ Bumrah,JDP Oram
645,1082642,2,38,Feroz Shah Kotla,RT Ponting,SR Tendulkar,NA,NA,NA,JD Unadkat,DT Christian,R Vinay Kumar,M Muralitharan
646,1082641,1,38,Wankhede Stadium,PA Reddy,PA Patel,KC Sangakkara,NA,NA,MN Samuels,B Kumar,AB Dinda,NA
647,1082641,2,27,Wankhede Stadium,RV Uthappa,MK Pandey,NA,NA,NA,DW Steyn,I Sharma,NLTC Perera,NA
648,1082640,1,45,Green Park,MDKJ Perera,AM Rahane,R Dravid,NA,NA,IK Pathan,A Nehra,UT Yadav,AD Russell
649,1082640,2,39,Green Park,DA Warner,UBT Chand,DPMD Jayawardene,NA,NA,S Badree,S Sreesanth,NA,NA
650,1082639,1,41,"Punjab Cricket Association IS Bindra Stadium, Mohali",RT Ponting,SR Tendulkar,KD Karthik,RG Sharma,NA,DP Nannes,AS Rajpoot,NA,NA
651,1082639,2,36,"Punjab Cricket Association IS Bindra Stadium, Mohali",MEK Hussey,M Vijay,SK Raina,DJ Bravo,NA,MG Johnson,MM Patel,Harbhajan Singh,NA
652,1082638,1,24,"Rajiv Gandhi International Stadium, Uppal",RV Uthappa,MK Pandey,TL Suman,MN Samuels,NA,P Kumar,RJ Harris,Azhar Mahmood,P Awana
653,1082638,2,56,"Rajiv Gandhi International Stadium, Uppal",AC Gilchrist,Mandeep Singh,M Vohra,NA,NA,B Kumar,AB Dinda,AD Mathews,NA
654,1082637,1,40,"Punjab Cricket Association IS Bindra Stadium, Mohali",CH Gayle,TM Dilshan,V Kohli,KK Nair,NA,DW Steyn,GH Vihari,I Sharma,Ankit Sharma
655,1082637,2,37,"Punjab Cricket Association IS Bindra Stadium, Mohali",PA Reddy,PA Patel,CL White,GH Vihari,NA,JD Unadkat,MC Henriques,M Kartik,NA
656,1082636,1,35,M Chinnaswamy Stadium,SR Watson,AM Rahane,R Dravid,NA,NA,B Lee,Mohammed Shami,SP Narine,NA
657,1082636,2,40,M Chinnaswamy Stadium,MS Bisla,G Gambhir,JH Kallis,MK Tiwary,NA,S Sreesanth,SW Tait,R Shukla,KK Cooper
658,1082635,1,38,Feroz Shah Kotla,RT Ponting,SR Tendulkar,KD Karthik,RG Sharma,NA,IK Pathan,A Nehra,M Morkel,UT Yadav
659,1082635,2,46,Feroz Shah Kotla,UBT Chand,DPMD Jayawardene,DA Warner,MC Juneja,NA,Harbhajan Singh,SL Malinga,MG Johnson,NA
660,1082634,1,43,"Rajiv Gandhi International Stadium, Uppal",Mandeep Singh,AC Gilchrist,M Vohra,DJ Hussey,NA,DP Nannes,AS Rajpoot,CH Morris,NA
661,1082634,2,38,"Rajiv Gandhi International Stadium, Uppal",M Vijay,MEK Hussey,NA,NA,NA,P Kumar,RJ Harris,Azhar Mahmood,P Awana
662,1082633,1,44,M Chinnaswamy Stadium,MS Bisla,G Gambhir,JH Kallis,NA,NA,MC Henriques,RP Singh,JD Unadkat,M Muralitharan
663,1082633,2,43,M Chinnaswamy Stadium,CH Gayle,MA Agarwal,V Kohli,NA,NA,R McLaren,JH Kallis,SP Narine,NA
664,1082632,1,44,Feroz Shah Kotla,MDKJ Perera,R Dravid,AM Rahane,NA,NA,B Kumar,AB Dinda,AD Mathews,R Sharma
665,1082632,2,64,Feroz Shah Kotla,RV Uthappa,AJ Finch,LRPL Taylor,NA,NA,Harmeet Singh,S Sreesanth,JP Faulkner,KK Cooper
666,1082631,1,29,Eden Gardens,DA Warner,DPMD Jayawardene,V Sehwag,J Botha,MC Juneja,DW Steyn,I Sharma,NLTC Perera,Anand Rajan
667,1082631,2,38,Eden Gardens,PA Reddy,PA Patel,KC Sangakkara,NA,NA,IK Pathan,S Kaul,M Morkel,UT Yadav
668,1082630,1,48,Feroz Shah Kotla,RT Ponting,SR Tendulkar,NA,NA,NA,AJ Finch,B Kumar,AB Dinda,R Sharma
669,1082630,2,40,Feroz Shah Kotla,AJ Finch,LRPL Taylor,RV Uthappa,TL Suman,"Yuvraj Singh'
 'AD Mathews",MG Johnson,PP Ojha,Harbhajan Singh,SL Malinga
670,1082629,1,33,Maharashtra Cricket Association Stadium,CH Gayle,MA Agarwal,V Kohli,NA,NA,DP Nannes,CH Morris,MM Sharma,NA
671,1082629,2,31,Maharashtra Cricket Association Stadium,MEK Hussey,M Vijay,SK Raina,S Badrinath,NA,R Rampaul,RP Singh,R Vinay Kumar,DT Christian
672,1082628,1,48,Wankhede Stadium,MS Bisla,G Gambhir,NA,NA,NA,DW Steyn,GH Vihari,I Sharma,NLTC Perera
673,1082628,2,39,Wankhede Stadium,PA Patel,CL White,NA,NA,NA,L Balaji,SMSM Senanayake,SP Narine,NA
674,1082627,1,34,"Rajiv Gandhi International Stadium, Uppal",Mandeep Singh,AC Gilchrist,M Vohra,DJ Hussey,Gurkeerat Singh,A Chandila,S Sreesanth,KK Cooper,NA
675,1082627,2,48,"Rajiv Gandhi International Stadium, Uppal",SR Watson,AM Rahane,R Dravid,NA,NA,P Kumar,RJ Harris,P Awana,NA
676,1082626,1,48,"Punjab Cricket Association IS Bindra Stadium, Mohali",RV Uthappa,AJ Finch,NA,NA,NA,DP Nannes,RA Jadeja,R Ashwin,NA
677,1082626,2,38,"Punjab Cricket Association IS Bindra Stadium, Mohali",S Anirudha,SK Raina,M Vijay,S Badrinath,NA,B Kumar,AB Dinda,MR Marsh,NA
678,1082625,1,35,Saurashtra Cricket Association Stadium,AC Gilchrist,Mandeep Singh,M Vohra,NA,NA,L Balaji,JH Kallis,SMSM Senanayake,SP Narine
679,1082625,2,45,Saurashtra Cricket Association Stadium,MS Bisla,JH Kallis,G Gambhir,EJG Morgan,NA,P Kumar,Azhar Mahmood,MS Gony,NA
680,1082624,1,43,Maharashtra Cricket Association Stadium,DA Warner,V Sehwag,MC Juneja,NA,NA,R Rampaul,RP Singh,JD Unadkat,R Vinay Kumar
681,1082624,2,48,Maharashtra Cricket Association Stadium,CH Gayle,KL Rahul,AB de Villiers,V Kohli,NA,A Nehra,M Morkel,IK Pathan,NA
682,1082623,1,25,"Punjab Cricket Association IS Bindra Stadium, Mohali",PA Patel,Q de Kock,CL White,GH Vihari,BB Samantray,B Kumar,AB Dinda,AD Mathews,NA
683,1082623,2,41,"Punjab Cricket Association IS Bindra Stadium, Mohali",RV Uthappa,AJ Finch,SPD Smith,TL Suman,NA,I Sharma,DW Steyn,NLTC Perera,NA
684,1082622,1,58,Eden Gardens,SR Watson,AM Rahane,NA,NA,NA,MG Johnson,SL Malinga,R Dhawan,PP Ojha
685,1082622,2,26,Eden Gardens,SR Tendulkar,RT Ponting,KD Karthik,RG Sharma,NA,A Chandila,AA Chavan,JP Faulkner,NA
686,1082621,1,39,M Chinnaswamy Stadium,MEK Hussey,M Vijay,SK Raina,NA,NA,S Nadeem,IK Pathan,M Morkel,UT Yadav
687,1082621,2,32,M Chinnaswamy Stadium,DA Warner,V Sehwag,MC Juneja,DPMD Jayawardene,"KM Jadhav'
 'BMAJ Mendis",JA Morkel,MM Sharma,CH Morris,NA
688,1082620,1,36,Maharashtra Cricket Association Stadium,Mandeep Singh,AC Gilchrist,PC Valthaty,NA,NA,GH Vihari,DW Steyn,I Sharma,NLTC Perera
689,1082620,2,33,Maharashtra Cricket Association Stadium,Q de Kock,GH Vihari,PA Reddy,NA,NA,P Kumar,AD Mascarenhas,Azhar Mahmood,NA
690,1082618,1,47,Wankhede Stadium,G Gambhir,YK Pathan,NA,NA,NA,JA Morkel,MM Sharma,CH Morris,NA
691,1082618,2,27,Wankhede Stadium,MEK Hussey,R Ashwin,M Vijay,NA,NA,L Balaji,SMSM Senanayake,SP Narine,NA
692,1082617,1,31,Eden Gardens,SR Watson,AM Rahane,R Dravid,STR Binny,NA,R Rampaul,RP Singh,JD Unadkat,NA
693,1082617,2,48,Eden Gardens,TM Dilshan,CH Gayle,NA,NA,NA,A Chandila,S Sreesanth,SW Tait,JP Faulkner
694,1082616,1,24,Saurashtra Cricket Association Stadium,DR Smith,SR Tendulkar,KD Karthik,RG Sharma,NA,IK Pathan,S Nadeem,RE van der Merwe,UT Yadav
695,1082616,2,60,Saurashtra Cricket Association Stadium,DPMD Jayawardene,V Sehwag,NA,NA,NA,SL Malinga,JJ Bumrah,MM Patel,NA
696,1082615,1,48,Maharashtra Cricket Association Stadium,RV Uthappa,AJ Finch,NA,NA,NA,P Kumar,Azhar Mahmood,P Awana,NA
697,1082615,2,55,Maharashtra Cricket Association Stadium,AC Gilchrist,Azhar Mahmood,M Vohra,Mandeep Singh,NA,B Kumar,BAW Mendis,AB Dinda,R Sharma
698,1082614,1,55,Wankhede Stadium,SR Watson,AM Rahane,NA,NA,NA,MM Sharma,JO Holder,CH Morris,R Ashwin
699,1082614,2,58,Wankhede Stadium,M Vijay,MEK Hussey,SK Raina,NA,NA,A Chandila,R Shukla,JP Faulkner,KK Cooper
700,1082613,1,62,Eden Gardens,CH Gayle,TM Dilshan,NA,NA,NA,B Kumar,IC Pandey,AB Dinda,MR Marsh
701,1082613,2,43,Eden Gardens,RV Uthappa,AJ Finch,Yuvraj Singh,LJ Wright,SPD Smith,M Kartik,RP Singh,R Rampaul,JD Unadkat
702,1082612,1,53,Holkar Cricket Stadium,AC Gilchrist,SE Marsh,NA,NA,NA,IK Pathan,S Kaul,M Morkel,A Nehra
703,1082612,2,21,Holkar Cricket Stadium,DPMD Jayawardene,UBT Chand,IK Pathan,DA Warner,V Sehwag,P Kumar,Azhar Mahmood,Sandeep Sharma,NA
704,1082611,1,61,"Rajiv Gandhi International Stadium, Uppal",YK Pathan,G Gambhir,JH Kallis,NA,NA,Harbhajan Singh,MG Johnson,SL Malinga,PP Ojha
705,1082611,2,42,"Rajiv Gandhi International Stadium, Uppal",DR Smith,SR Tendulkar,KD Karthik,NA,NA,L Balaji,Iqbal Abdulla,SP Narine,SMSM Senanayake
706,1082610,1,40,Saurashtra Cricket Association Stadium,Q de Kock,GH Vihari,S Dhawan,CL White,A Mishra,MM Sharma,JO Holder,R Ashwin,NA
707,1082610,2,58,Saurashtra Cricket Association Stadium,MEK Hussey,M Vijay,NA,NA,NA,DJG Sammy,I Sharma,DW Steyn,KV Sharma
708,1082609,1,45,"Rajiv Gandhi International Stadium, Uppal",AC Gilchrist,Mandeep Singh,NA,NA,NA,L Balaji,SMSM Senanayake,SP Narine,NA
709,1082609,2,45,"Rajiv Gandhi International Stadium, Uppal",MS Bisla,G Gambhir,YK Pathan,JH Kallis,NA,P Kumar,Azhar Mahmood,BA Bhatt,NA
710,1082608,1,29,Feroz Shah Kotla,PA Reddy,S Dhawan,KC Sangakkara,GH Vihari,"KV Sharma'
 'NLTC Perera",A Chandila,JP Faulkner,SR Watson,NA
711,1082608,2,30,Feroz Shah Kotla,R Dravid,AM Rahane,SR Watson,NA,NA,DW Steyn,I Sharma,NLTC Perera,NA
712,1082607,1,52,M Chinnaswamy Stadium,DR Smith,SR Tendulkar,KD Karthik,NA,NA,R Rampaul,RP Singh,JD Unadkat,R Vinay Kumar
713,1082607,2,35,M Chinnaswamy Stadium,CH Gayle,TM Dilshan,V Kohli,NA,NA,MG Johnson,SL Malinga,DS Kulkarni,NA
714,1082606,1,67,Wankhede Stadium,WP Saha,MEK Hussey,NA,NA,NA,YK Pathan,Mohammed Shami,L Balaji,SP Narine
715,1082606,2,63,Wankhede Stadium,MS Bisla,G Gambhir,BB McCullum,NA,NA,DP Nannes,MM Sharma,CH Morris,NA
716,1082605,1,37,Feroz Shah Kotla,DPMD Jayawardene,V Sehwag,UBT Chand,NA,NA,B Kumar,KW Richardson,AB Dinda,NA
717,1082605,2,43,Feroz Shah Kotla,RV Uthappa,AJ Finch,NA,NA,NA,IK Pathan,UT Yadav,M Morkel,A Nehra
718,1082604,1,55,Eden Gardens,A Mukund,CH Gayle,V Kohli,NA,NA,A Chandila,JP Faulkner,S Sreesanth,SR Watson
719,1082604,2,45,Eden Gardens,R Dravid,AM Rahane,SV Samson,NA,NA,R Rampaul,RP Singh,R Vinay Kumar,MC Henriques
720,1082603,1,36,Saurashtra Cricket Association Stadium,DR Smith,SR Tendulkar,KD Karthik,NA,NA,P Kumar,Azhar Mahmood,NA,NA
721,1082603,2,55,Saurashtra Cricket Association Stadium,Mandeep Singh,SE Marsh,M Vohra,DJ Hussey,NA,MG Johnson,SL Malinga,DS Kulkarni,NA
722,1082602,1,29,M Chinnaswamy Stadium,MEK Hussey,WP Saha,SK Raina,S Badrinath,NA,R Sharma,B Kumar,KW Richardson,NA
723,1082602,2,46,M Chinnaswamy Stadium,RV Uthappa,AJ Finch,TL Suman,Yuvraj Singh,SPD Smith,RA Jadeja,JA Morkel,MM Sharma,CH Morris
724,1082601,1,41,Eden Gardens,DR Smith,SR Tendulkar,KD Karthik,RG Sharma,NA,KV Sharma,DW Steyn,I Sharma,NLTC Perera
725,1082601,2,36,Eden Gardens,PA Reddy,S Dhawan,KC Sangakkara,NA,NA,MG Johnson,DS Kulkarni,Harbhajan Singh,SL Malinga
726,1082600,1,37,Wankhede Stadium,MS Bisla,YK Pathan,JH Kallis,NA,NA,IK Pathan,A Nehra,UT Yadav,M Morkel
727,1082600,2,34,Wankhede Stadium,DPMD Jayawardene,V Sehwag,UBT Chand,DA Warner,NA,B Lee,L Balaji,JH Kallis,SP Narine
728,1082599,1,36,Maharashtra Cricket Association Stadium,WP Saha,MEK Hussey,SK Raina,NA,NA,P Kumar,DJ Hussey,P Awana,NA
729,1082599,2,36,Maharashtra Cricket Association Stadium,LA Pomersbach,Mandeep Singh,SE Marsh,NA,NA,JA Morkel,MM Sharma,NA,NA
730,1082598,1,30,Holkar Cricket Stadium,SS Tiwary,CH Gayle,NA,NA,NA,B Kumar,BAW Mendis,TL Suman,AD Mathews
731,1082598,2,39,Holkar Cricket Stadium,RV Uthappa,AJ Finch,TL Suman,NA,NA,M Kartik,RP Singh,MC Henriques,R Vinay Kumar
732,1082597,1,34,Wankhede Stadium,SR Watson,AM Rahane,JP Faulkner,SV Samson,NA,S Narwal,SMSM Senanayake,Iqbal Abdulla,NA
733,1082597,2,48,Wankhede Stadium,G Gambhir,MS Bisla,JH Kallis,NA,NA,AA Chavan,JP Faulkner,SR Watson,NA
734,1082596,1,26,"Rajiv Gandhi International Stadium, Uppal",DPMD Jayawardene,V Sehwag,UBT Chand,NA,NA,DW Steyn,I Sharma,NLTC Perera,NA
735,1082596,2,41,"Rajiv Gandhi International Stadium, Uppal",PA Patel,S Dhawan,A Ashish Reddy,NA,NA,IK Pathan,UT Yadav,A Nehra,J Botha
736,1082595,1,31,M.Chinnaswamy Stadium,CA Pujara,CH Gayle,V Kohli,NA,NA,Azhar Mahmood,Sandeep Sharma,P Awana,NA
737,1082595,2,46,M.Chinnaswamy Stadium,AC Gilchrist,SE Marsh,Azhar Mahmood,NA,NA,Z Khan,MC Henriques,JD Unadkat,NA
738,1082594,1,32,Holkar Cricket Stadium,DR Smith,SR Tendulkar,NA,NA,NA,RA Jadeja,MM Sharma,CH Morris,NA
739,1082594,2,32,Holkar Cricket Stadium,MEK Hussey,M Vijay,SK Raina,S Badrinath,DJ Bravo,MG Johnson,P Suyal,Harbhajan Singh,NA
740,1082593,1,61,Saurashtra Cricket Association Stadium,RV Uthappa,AJ Finch,NA,NA,NA,A Chandila,JP Faulkner,SR Watson,KK Cooper
741,1082593,2,53,Saurashtra Cricket Association Stadium,R Dravid,AM Rahane,NA,NA,NA,B Kumar,K Upadhyay,WD Parnell,NA
742,1082592,1,40,Maharashtra Cricket Association Stadium,PA Reddy,PA Patel,KC Sangakkara,NA,NA,RP Singh,R Vinay Kumar,JD Unadkat,M Muralitharan
743,1082592,2,47,Maharashtra Cricket Association Stadium,MA Agarwal,CH Gayle,V Kohli,NA,NA,GH Vihari,DW Steyn,I Sharma,NLTC Perera
744,1082591,1,42,"Rajiv Gandhi International Stadium, Uppal",DPMD Jayawardene,V Sehwag,CM Gautam,DA Warner,NA,SW Tait,JP Faulkner,SR Watson,STR Binny
745,1082591,2,49,"Rajiv Gandhi International Stadium, Uppal",R Dravid,AM Rahane,NA,NA,NA,S Kaul,UT Yadav,M Morkel,AB Agarkar
746,981019,1,41,M Chinnaswamy Stadium,DR Smith,SR Tendulkar,NA,NA,NA,L Balaji,R McLaren,SP Narine,NA
747,981019,2,38,M Chinnaswamy Stadium,MS Bisla,G Gambhir,JH Kallis,NA,NA,MG Johnson,AN Ahmed,PP Ojha,SL Malinga
748,981017,1,50,Feroz Shah Kotla,MEK Hussey,M Vijay,SK Raina,NA,NA,DW Steyn,I Sharma,NLTC Perera,NA
749,981017,2,49,Feroz Shah Kotla,PA Patel,S Dhawan,KC Sangakkara,GH Vihari,NA,MM Sharma,JO Holder,R Ashwin,NA
750,981015,1,37,Feroz Shah Kotla,Mandeep Singh,SE Marsh,AC Gilchrist,NA,NA,A Chandila,S Sreesanth,JP Faulkner,NA
751,981015,2,38,Feroz Shah Kotla,R Dravid,AM Rahane,SR Watson,NA,NA,P Kumar,Bipul Sharma,P Awana,PP Chawla
752,981013,1,50,M Chinnaswamy Stadium,MS Bisla,G Gambhir,JH Kallis,NA,NA,WD Parnell,K Upadhyay,B Kumar,Parvez Rasool
753,981013,2,34,M Chinnaswamy Stadium,RV Uthappa,AJ Finch,Yuvraj Singh,UA Birla,NA,Iqbal Abdulla,L Balaji,JH Kallis,SP Narine
754,981011,1,40,Shaheed Veer Narayan Singh International Stadium,CA Pujara,CH Gayle,V Kohli,MC Henriques,NA,M Morkel,IK Pathan,S Kaul,UT Yadav
755,981011,2,49,Shaheed Veer Narayan Singh International Stadium,DPMD Jayawardene,V Sehwag,UBT Chand,DA Warner,NA,R Rampaul,MC Henriques,JD Unadkat,R Vinay Kumar
756,981009,1,36,Eden Gardens,RV Uthappa,AJ Finch,MK Pandey,Yuvraj Singh,NA,MG Johnson,AN Ahmed,SL Malinga,NA
757,981009,2,37,Eden Gardens,DR Smith,KD Karthik,SR Tendulkar,RG Sharma,NA,AB Dinda,B Kumar,KW Richardson,BAW Mendis
758,981007,1,37,Green Park,PA Patel,S Dhawan,GH Vihari,CL White,NA,P Kumar,P Awana,Harmeet Singh,Sandeep Sharma
759,981007,2,41,Green Park,AC Gilchrist,Mandeep Singh,SE Marsh,NA,NA,DW Steyn,I Sharma,NLTC Perera,NA
760,981005,1,22,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,CA Pujara,CH Gayle,V Kohli,NA,NA,SMSM Senanayake,L Balaji,SP Narine,NA
761,981005,2,31,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,MS Bisla,JH Kallis,G Gambhir,YK Pathan,NA,R Rampaul,A Mithun,JD Unadkat,R Vinay Kumar
762,981003,1,37,Shaheed Veer Narayan Singh International Stadium,MEK Hussey,M Vijay,NA,NA,NA,VS Malik,JP Faulkner,SR Watson,NA
763,981003,2,24,Shaheed Veer Narayan Singh International Stadium,R Dravid,AM Rahane,JP Faulkner,SV Samson,SR Watson,MM Sharma,JO Holder,NA,NA
764,981001,1,40,Green Park,DPMD Jayawardene,RE van der Merwe,V Sehwag,DA Warner,NA,P Kumar,P Awana,Harmeet Singh,NA
765,981001,2,56,Green Park,AC Gilchrist,Mandeep Singh,LA Pomersbach,DA Miller,NA,IK Pathan,A Nehra,J Botha,RE van der Merwe
766,980999,1,52,M Chinnaswamy Stadium,PA Patel,S Dhawan,GH Vihari,NA,NA,MG Johnson,DS Kulkarni,Harbhajan Singh,SL Malinga
767,980999,2,39,M Chinnaswamy Stadium,DR Smith,SR Tendulkar,KD Karthik,NA,NA,DW Steyn,I Sharma,NLTC Perera,NA
768,980997,1,42,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RV Uthappa,AJ Finch,MK Pandey,NA,NA,L Balaji,SMSM Senanayake,SP Narine,NA
769,980997,2,33,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,G Gambhir,MS Bisla,JH Kallis,YK Pathan,RN ten Doeschate,B Kumar,WD Parnell,IC Pandey,AD Mathews
770,980995,1,47,Eden Gardens,MEK Hussey,M Vijay,NA,NA,NA,IK Pathan,S Kaul,A Nehra,UT Yadav
771,980995,2,49,Eden Gardens,V Sehwag,J Botha,UBT Chand,DA Warner,NA,MM Sharma,JO Holder,NA,NA
772,980993,1,49,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,GJ Maxwell,AP Tare,KD Karthik,NA,NA,AA Chavan,JP Faulkner,SR Watson,NA
773,980993,2,29,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,R Dravid,JP Faulkner,AM Rahane,SV Samson,SR Watson,MG Johnson,DS Kulkarni,NA,NA
774,980991,1,58,"Punjab Cricket Association IS Bindra Stadium, Mohali",CA Pujara,CH Gayle,NA,NA,NA,P Kumar,P Awana,MS Gony,MG Neser
775,980991,2,41,"Punjab Cricket Association IS Bindra Stadium, Mohali",Mandeep Singh,SE Marsh,Gurkeerat Singh,DJ Hussey,NA,R Rampaul,RP Singh,MC Henriques,R Vinay Kumar
776,980989,1,21,Eden Gardens,PA Patel,S Dhawan,GH Vihari,CL White,BB Samantray,BJ Hodge,JP Faulkner,SR Watson,PV Tambe
777,980989,2,33,Eden Gardens,R Dravid,AM Rahane,NA,NA,NA,DW Steyn,I Sharma,KV Sharma,NA
778,980987,1,35,M Chinnaswamy Stadium,AC Gilchrist,Mandeep Singh,Azhar Mahmood,SE Marsh,NA,NM Coulter-Nile,R Dhawan,DS Kulkarni,RG Sharma
779,980987,2,51,M Chinnaswamy Stadium,GJ Maxwell,AP Tare,AT Rayudu,RG Sharma,NA,P Kumar,Azhar Mahmood,Sandeep Sharma,NA
780,980985,1,40,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RV Uthappa,AJ Finch,MK Pandey,NA,NA,IK Pathan,M Morkel,S Kaul,UT Yadav
781,980985,2,47,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,DPMD Jayawardene,DA Warner,B Chipli,V Sehwag,NA,WD Parnell,B Kumar,AB Dinda,AG Murtaza
782,980983,1,76,"Rajiv Gandhi International Stadium, Uppal",V Kohli,CH Gayle,AB de Villiers,NA,NA,R Ashwin,CH Morris,JO Holder,DJ Bravo
